state	family	disposition	lines	bytes	sha256	path
untracked	performance-evidence	retain	113	5661	fbd0153d7cf6d899d7c09d8ed291c38387de73fb118fba50d2843d4d0f4e37cc	v12/docs/perf-baselines/2026-07-27-compiled-await-callable-context-retained.md
untracked	performance-evidence	retain	64	20670	2658d61a5ab9baf4aea32b40108a1e3f183a697e339a8ca724f79b6622ac535f	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-final-default-census.tsv
untracked	performance-evidence	retain	5	1872	6895c1ef15fc544635f82481cb779df9d0fa2e1313ff0db96ee0166951126910	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-final-experimental-census.tsv
untracked	performance-evidence	retain	184	6169	2bfe1e3885c38bed47964e05041432e0349e2fd6e792d8452af134977d952bac	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-future-baseline.json
untracked	performance-evidence	retain	14	780	c4264c74039e70f2edbad501bbdfb50e3276afc44e491895c1522357bce57365	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-future-baseline.md
untracked	performance-evidence	retain	184	6169	d90a2a281a267cef4c3b0a8ef0e6e14f95bbc28eaba77205ac7b17648793401a	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-future-candidate.json
untracked	performance-evidence	retain	15	841	c7b691b28c38a00b8a4cce101d6cafce8cbc522c5c48f616e11a9699cc90f824	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-future-candidate.md
untracked	performance-evidence	retain	64	1984	c2c917a7ca050f6771b27f7cf413fa929dc9d8b522abde3ce1a09ed11330793b	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-future-go-reference.json
untracked	performance-evidence	retain	12	533	f96e2f5a571421b3713447368d021b5c5827f2ac2a6345e79b3923bc8badd056	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-future-go-reference.md
untracked	performance-evidence	retain	41	1812	01e9dec912018c719d28fdbb4283dd9ebc30785bd6e8ef9c3eed34a990c82e88	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-native-view-allocation.tsv
untracked	performance-evidence	retain	121	12763	bed1bc9032895b8fb5dc3fef7b3857481344bc4b854b60f4e2f480ea0d9e2dca	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-native-view-balanced.tsv
untracked	performance-evidence	retain	673	23014	6824f81faa40a1994fc861bad4ce1071457a7e663e046bdd3a8ec8d160f9f55b	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-native-view-candidate.json
untracked	performance-evidence	retain	18	1365	1356d39e8f573ca5f433e712668314d638622081c92fa86176726e9794cd5377	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-native-view-candidate.md
untracked	performance-evidence	retain	153	7274	c9fdb52b4adc7b80887e1e3817d7431f781ab454e5cead856554297a16794b42	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-reach-and-native-view-retained.md
untracked	performance-evidence	retain	127	41804	89be902d40638dd1d16c94372ef6a22e2aa6972423531692c0f92f389d2e0056	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-reach-census.tsv
untracked	performance-evidence	retain	220	7074	fa7abe51a811128313df67fbeac1294c9b3f0a6908767f782908b5828c4db591	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-reached-go-reference.json
untracked	performance-evidence	retain	15	1161	1e1239b70fdda28920c85f81a1930bfca001388e5572b3c7d9719e449b2aad27	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-reached-go-reference.md
untracked	performance-evidence	retain	13	329	cc659f5363fa2a21e1a208883be4472cfcd0f2a20057c894fbdd19f584c20e1d	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-residual-current-gid.tsv
untracked	performance-evidence	retain	48	3702	e5f5dfa8a4510888a4c02992c76256efb5b1dac2999c29d23e3254ab94d841a5	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-residual-profiles/await_channel_mux-allocation-objects-top.txt
untracked	performance-evidence	retain	38	2428	2487ff6dc6198709238a1d5f363c11d9a2c8ded8701a75bb947a1d2184d84391	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-residual-profiles/await_channel_mux-cpu-top.txt
untracked	performance-evidence	retain	48	3632	cf7500fa599e6fbef2fba204e44172de388832be23573001a56bbef5f856daa8	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-residual-profiles/future_await_race-allocation-objects-top.txt
untracked	performance-evidence	retain	38	2626	3efdca4193b121e0999ad2fac86a6af225b2c7fcdec5941c4cbd94fc74fc4f3d	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-residual-profiles/future_await_race-cpu-top.txt
untracked	performance-evidence	retain	48	3728	f1ca223173d94be766edff0e474a2c7fdbce53dca7690d745106c239c71dd42b	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-residual-profiles/mutex_await_journal-allocation-objects-top.txt
untracked	performance-evidence	retain	38	2715	832387618171fe92498598907ef278b6149d185c7e32472413065c135af64f96	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-residual-profiles/mutex_await_journal-cpu-top.txt
untracked	performance-evidence	retain	48	3729	278e8bcf492b775197c9f3f8f81180182ac3641e8737f99ba6e25da76bd894e1	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-residual-profiles/mutex_work_queue-allocation-objects-top.txt
untracked	performance-evidence	retain	38	2513	4b4b3e65277f2ba1ad6a46497bd3838cc0a114f8fcdf31a3d88f790ce88ec4f7	v12/docs/perf-baselines/2026-07-27-compiled-callable-context-residual-profiles/mutex_work_queue-cpu-top.txt
untracked	performance-evidence	retain	30	56395	b3fbaa8e37e09a8ecc626a539336510d83648ed71ec2b0ee591c983e6703472e	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-counts.jsonl
untracked	performance-evidence	retain	233	8520	60bce8ac52eb6c80635e334c54951a7bed62b58ee2106347ddf1472838e697db	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-closure.json
untracked	performance-evidence	retain	154	7663	ffa52a079964df4223fa8f141352c7444fa97dab7455f08a461a8ea8147951de	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-closure.md
untracked	performance-evidence	retain	78	5867	d8efcaf4cbba7b737499dbc38eeb94bc85e166458e723ce3fb1de3d9faa022e4	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/await_channel_mux.alloc-objects-top.txt
untracked	performance-evidence	retain	78	5873	33a55d1ffcd5412266915b26d8db33083b15cf7ce350d0ffb6f8348f20c1c30d	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/await_channel_mux.alloc-space-top.txt
untracked	performance-evidence	retain	222	16176	dc5ed3ef0a3b68481e40938e8d90ce3cc71cf10a0c64b75420b2926074b5f656	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/await_channel_mux.cpu-cum-top.txt
untracked	performance-evidence	retain	222	16176	0c6c18354930d43d9c2d89fc271afcac766a7b67dc7eca55c0353aadcfdce0d7	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/await_channel_mux.cpu-top.txt
untracked	performance-evidence	retain	52	11453	7df9e40024aea24c040d871f32c9591a2c3af3d3fae9bbfd310bf57cc611b4ad	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/await_channel_mux.cpu.pb.gz
untracked	performance-evidence	retain	199	14630	aebe6b265e405ff7e40d80e77b47cb3027fdf32800130ee592f2c6f7d7fbaf17	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/await_channel_mux.fixed.cpu-cum-top.txt
untracked	performance-evidence	retain	199	14630	6abfb5d1d19b86baa97bfa2a579386aa43bc5d08d83a0c15633954ae1c2b569f	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/await_channel_mux.fixed.cpu-top.txt
untracked	performance-evidence	retain	40	10105	03ed8880e8584d2a759261bea3f0e085c882a12577a90dc341fa8980960ff5cc	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/await_channel_mux.fixed.cpu.pb.gz
untracked	performance-evidence	retain	114	7368	e5e177050a9c18a0c9592a943f65820252a8522b8023fac8f8826deccffe74cb	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/await_channel_mux.go.cpu-top.txt
untracked	performance-evidence	retain	24	4896	c5c15837620672cc0306392a73728a2247653f135f4cf6c49bf55fa412f11c5f	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/await_channel_mux.go.cpu.pb.gz
untracked	performance-evidence	retain	60	4319	569f4ebebd8c8f7e118db21c8fa52aadbfe135a189e59aea6249d6712317d536	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_await_journal.alloc-objects-top.txt
untracked	performance-evidence	retain	60	4325	f42847f7eacd55477fdfa5cba96d325d30a7c43b6292d07e2cb5761e0f429215	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_await_journal.alloc-space-top.txt
untracked	performance-evidence	retain	234	16779	198ed69c3bbf065ab566b2ca4f5084e47d771e17f02b3c582e9d5d52cbc7d849	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_await_journal.cpu-cum-top.txt
untracked	performance-evidence	retain	234	16779	83bd70e04e965f5fd44a79ca28de908557a8d8214b1770ff83d3a0eb05a17257	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_await_journal.cpu-top.txt
untracked	performance-evidence	retain	53	14687	c151e7bac20e92e472126b60bf3cd0aae2b04442dfefcd1931d3a3e0673464c9	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_await_journal.cpu.pb.gz
untracked	performance-evidence	retain	175	12708	f583f38fc4c8bd575dd92c885728bb48a1e3eee7a1b43cd38bc464978000bf19	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_await_journal.fixed.cpu-cum-top.txt
untracked	performance-evidence	retain	175	12708	3f0b9ad805c2a5de3f861ee6b7d93fe71550f65e2a1fd7e9f499f1ca46af366a	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_await_journal.fixed.cpu-top.txt
untracked	performance-evidence	retain	38	12000	548e19d149cc736ee872c1c5b60cd50882bd90b75ad0b1d85987443be3447357	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_await_journal.fixed.cpu.pb.gz
untracked	performance-evidence	retain	34	2118	ce73a2e7071948d53e2cd2071f9a6e8d9487d8ff603b517d5c7cc8bacdf86983	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_await_journal.go.cpu-top.txt
untracked	performance-evidence	retain	5	1417	0f8fcffda37d7a9613ccf481e1a49b67ad341ec8be6f5c1d2545400530cc02da	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_await_journal.go.cpu.pb.gz
untracked	performance-evidence	retain	73	5411	ec49f6025c184c376b002342d7c57445daeffa87b3b936e7aa71855b5af1257a	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_work_queue.alloc-objects-top.txt
untracked	performance-evidence	retain	73	5417	e7ef3c85cf1d90199d3288fd380100c7496d01bd514826b63f8ce36e37479873	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_work_queue.alloc-space-top.txt
untracked	performance-evidence	retain	270	19734	4e344a16fe7cce7e1ab2d281ddb9f377b57d481843575f8dfb2629a73335f3d9	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_work_queue.cpu-cum-top.txt
untracked	performance-evidence	retain	270	19734	434801769ae4e1e27e8279f2212b2d7aabb130517b9feda9c3f9871b77c4ee7f	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_work_queue.cpu-top.txt
untracked	performance-evidence	retain	84	20547	f34bc74d6dc566079c229613489b552e566ad625c9bd2071932f70068c1a3580	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_work_queue.cpu.pb.gz
untracked	performance-evidence	retain	317	23184	1313cbae3b507b7a7e771b7d50ae6e18832c71eb2c6205762d30c4983705fa0b	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_work_queue.fixed.cpu-cum-top.txt
untracked	performance-evidence	retain	317	23184	23f44566130a546e2687193d3880340ef5c4a790460186e83e0579147d0c737a	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_work_queue.fixed.cpu-top.txt
untracked	performance-evidence	retain	97	23130	765dc6fce4d1f096dd31577f3af98dc3e536aec0536765f40bb794d21448d970	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_work_queue.fixed.cpu.pb.gz
untracked	performance-evidence	retain	38	2320	59ba7bc34192a8e0647f0cf78cd999f15129a467dbaccc35fd59520b970a1c09	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_work_queue.go.cpu-top.txt
untracked	performance-evidence	retain	5	1790	1f3531c539c2d78b19d0c28756e8986360496856530bf1d5edad177db3a306fa	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-boundary-owner-profiles/mutex_work_queue.go.cpu.pb.gz
untracked	performance-evidence	retain	16	2405	febe86d8e429ab319273aa337cf0bdaaa5b1417c2e534ce4085ef335c727565f	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-current-gid-counts.tsv
untracked	performance-evidence	retain	62	1579	258bed0ff02f7ce0f7b660d4f4f526cf94f9c86516f72a29422cac99c92b83d6	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-dynamic-boundary-audit.json
untracked	performance-evidence	retain	11	717	bc986a55367a3b5cc092651c40f6b4f2883bafa4d92d08c845743c49c8230afa	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-dynamic-boundary-audit.md
untracked	performance-evidence	retain	387	15248	d3d9583d6ebb3e49aacb622a051f6629b5ef6c1d9f1b83d573d8cc90efa30f9e	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-typed-boundary-audit.json
untracked	performance-evidence	retain	11	1172	d13dbebec9ebb4e439b9ae3beb5e1e23fc04cbcbf587f7690558bef43d5b0d84	v12/docs/perf-baselines/2026-07-27-compiled-concurrency-typed-boundary-audit.md
untracked	performance-evidence	retain	52	1813	50b27fc7b26f21ed935b54aa18de861364a0e664c604fbe4ebe1ff257fc86cfc	v12/docs/perf-baselines/2026-07-27-compiler-generated-struct-field-read-audit-retained.json
untracked	performance-evidence	retain	139	6003	f6e0632065f9abfc5037e14c210fdd983141b5c44d088c4c31288d84a0113bb3	v12/docs/perf-baselines/2026-07-27-compiler-generated-struct-field-read-audit-retained.md
untracked	performance-evidence	retain	64	18897	72ee4aa385e6d07d5087bd57f4783ebbd5a2b77231317f7523caa8b2341d66c7	v12/docs/perf-baselines/2026-07-27-compiler-positional-boundary-reach-census.tsv
untracked	performance-evidence	retain	56	2018	711b56208d5384fba1c130961808c37cf25b2dcf937b5e42064ed98febed5fea	v12/docs/perf-baselines/2026-07-27-compiler-positional-boundary-zero-reach-closure.json
untracked	performance-evidence	retain	172	6831	22f4f0ca797e2e47726c3d1f435bd7e0990ce6a99ca1b5ce908094da59c03c24	v12/docs/perf-baselines/2026-07-27-compiler-positional-boundary-zero-reach-closure.md
untracked	performance-evidence	retain	187	7780	ae2aae6fa9d87c2a4144387aa0186d66d70622932c4478cba6d9501e1018e719	v12/docs/perf-baselines/2026-07-27-compiler-release-positional-nominal-boundary-repair.md
untracked	performance-evidence	retain	253	43521	283260be52e982e10c4f943a6cdd1407feca11b7de5bfc8c6bd715114545361f	v12/docs/perf-baselines/2026-07-27-compiler-struct-field-reach-balanced-21-samples.tsv
untracked	performance-evidence	retain	445	12288	fe484f24d67078d91149b58a99786a6a4855970217857f6a107c0b01e5109df3	v12/docs/perf-baselines/2026-07-27-compiler-struct-field-reach-balanced-21.json
untracked	performance-evidence	retain	13	873	67050b3144fb0fe7c893c57aac4b4a2d2939ad2ed2cff4aeae3d833cfc69641f	v12/docs/perf-baselines/2026-07-27-compiler-struct-field-reach-balanced-21.md
untracked	performance-evidence	retain	64	41899	1144bdb1e2190a2095ab21577ac96719db86820f6e4219b9ab062137dc54317c	v12/docs/perf-baselines/2026-07-27-compiler-struct-field-reach-census.tsv
untracked	performance-evidence	retain	99	3835	074bf773330b69428ac76d976b06384864eb951b30070b22039ae11ea3364820	v12/docs/perf-baselines/2026-07-27-compiler-struct-field-reach-closure.json
untracked	performance-evidence	retain	115	5872	09c6b7ab923299b70ad5a38a22942bf345683d0c784bdfcc851f660d8c313715	v12/docs/perf-baselines/2026-07-27-compiler-struct-field-reach-closure.md
untracked	performance-evidence	retain	191	5791	d07e76c6b1de7a5319f827f37c24badb408db1ddc0eb75014afa5162b2d3b277	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-able-repeat.json
untracked	performance-evidence	retain	191	5790	abc2278396fc4391d9a3d5eed3a7482c64da75139e53ee5cec1b312f3c99b9bc	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-able.json
untracked	performance-evidence	retain	71	2615	d183ba2586f0ba9e3430115d6291313c32437de9010f82b609cfcd612d00306b	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-application-gate.json
untracked	performance-evidence	retain	173	7275	3622850fbd27223a7644529fa2a64509def9fbf1762adccbf61a73bcaadbe867	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-application-gate.md
untracked	performance-evidence	retain	32	1900	77e834ccaf6ca2aaeb74cef3606328c4b14012091ff3aeafd3b585021c8374ad	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-bytecode-profile-top.txt
untracked	performance-evidence	retain	397	13762	381ae855d08e54917a842247f1d7738ea03c724ddacb79fb26651ab08ffaa73a	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-comparison.json
untracked	performance-evidence	retain	16	1269	12a15a1dd6397d0426b06b8a198fd0d3ede07170b6951bab828d3c70d739b843	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-comparison.md
untracked	performance-evidence	retain	32	1443	70e2b34b285ef7ecd160878a683a90cd76d19e9d9187d9c12fa925601e68fe94	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-compiled-allocation-top.txt
untracked	performance-evidence	retain	24	1407	f6a7c4f6d680ae6ed777ecf3062c7e588f55171189aff9c12808b06dd586741a	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-compiled-profile-top.txt
untracked	performance-evidence	retain	64	1989	382bff07b2ed99a6dbf2b87d43dab38a07c83093193f0f89c8ed4bd6f3bdabcc	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-go-reference-repeat.json
untracked	performance-evidence	retain	12	540	c81035ba6ec0415d8d5dbc6ca6b49e78a67a4b87ef0e044eda323e610afee089	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-go-reference-repeat.md
untracked	performance-evidence	retain	64	1990	84799d1806287d39700102ebc81bc127acdb2af60624b6d55e6733b3993a584e	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-go-reference.json
untracked	performance-evidence	retain	12	540	fcf5c7f8381e5561797505bade87a9aee1018b47f80e5089f38162741944a872	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-go-reference.md
untracked	performance-evidence	retain	133	4258	b4df297c37d972ba3563a31949db31c9f522071ebdcb7b741f25559e5ab9978f	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-interpreter-reference-repeat.json
untracked	performance-evidence	retain	14	938	ddd6c8e065384d8a27793b09aadf7fb578d9be901021d41326a29c2cdfdaae96	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-interpreter-reference-repeat.md
untracked	performance-evidence	retain	133	4258	6c65bb9ffd7605e8d2bd2481b03b0f590598c120ccc34924f3808bc9cbd9861d	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-interpreter-reference.json
untracked	performance-evidence	retain	14	938	bfb35614bcc0714f9907c44a0f820d833c25b2bfc3eba0d3314150bde02deb76	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-interpreter-reference.md
untracked	performance-evidence	retain	140	209032	9df24ffed73a2ad39060eb2229f7588d617426fa456c3b8df3ff045d5392b53c	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-scoreboard.json
untracked	performance-evidence	retain	181	18781	288892e419ee1906685f37f5e8ddd1d1d00b062b0570ead9baa88f539c19da3a	v12/docs/perf-baselines/2026-07-27-discrete-event-simulation-scoreboard.md
untracked	performance-evidence	retain	111	4855	9627de17370bb170afc4919f837b7cc52212c0d73ba50458cbcd8c5cc9f2a6bf	v12/docs/perf-baselines/2026-07-27-scorecard-evidence-hermeticity-correctness-gate.md
untracked	performance-evidence	retain	63	10832	11734d0f87605ca9fb953fb10fe06eb90512b5cdc1f1d722697231180ef39867	v12/docs/perf-baselines/2026-07-27-typed-generic-nominal-storage-census.tsv
untracked	performance-evidence	retain	183	7997	9e539057a1a5b4bdd660616bfe04d9dcf844b0a8c83e8d2962d37b567a53c1d4	v12/docs/perf-baselines/2026-07-27-typed-generic-nominal-storage-reach-census.json
untracked	performance-evidence	retain	196	9256	fa78c4d4b6af233153ed07c152969f19a14995085c1eb325d645cc72340ef5c6	v12/docs/perf-baselines/2026-07-27-typed-generic-nominal-storage-reach-census.md
untracked	performance-evidence	retain	235	10121	8e739d78a649a552f2a5eda09bed16e88126d5497c10a400f2074ec5e299ed3d	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-closure.json
untracked	performance-evidence	retain	139	6681	305356a0221d6d007b23044980b28d75bf96188a6b8af1597fdee11cd9a34d97	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-closure.md
untracked	performance-evidence	retain	119	10243	42566e68f91eb76b14a06531e6c52c0825644702f8b43405940e0f1a202a120d	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/await-channel-mux.alloc-objects-top.txt
untracked	performance-evidence	retain	119	10181	93943bb22b3855274735265c3083ecb4cefc5e5c5f1b6fd2370585de4572b660	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/await-channel-mux.alloc-space-top.txt
untracked	performance-evidence	retain	174	12587	7870b63b75efc6d554cf7f3292a53c3be19e5abbc0e6b7c3904c4ccbfac5335e	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/await-channel-mux.cpu-cum-top.txt
untracked	performance-evidence	retain	174	12587	80c12c9a40366debf8129a24b3a3023b48e5054a0d48ebd4ec9a98e39090d802	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/await-channel-mux.cpu-top.txt
untracked	performance-evidence	retain	82	6636	4fd6a5e19426b19ea510f4dd97be17009e388d778b1b744469e1109f902bb9a1	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/future-await-race.alloc-objects-top.txt
untracked	performance-evidence	retain	72	5692	028fb6e3c65bb343e59f7fb17f193240dcf40c283d3b8378c0d8888b4ba305b9	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/future-await-race.alloc-space-top.txt
untracked	performance-evidence	retain	126	8762	bc3f8b15d8d23afb2bb8d7ab7b61a14954dfe18d48f613d9f6e7de07910968a9	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/future-await-race.cpu-cum-top.txt
untracked	performance-evidence	retain	126	8762	44a364bb02855c379c6cf2fca75d7d31f7984caa6defb8aec4eec0c7b7919ce7	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/future-await-race.cpu-top.txt
untracked	performance-evidence	retain	54	4128	57ee2a1d50bbef1ed6264debad9cfdd364b0092e704241a270797a8c6e6aee19	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/mutex-await-journal.alloc-objects-top.txt
untracked	performance-evidence	retain	64	4963	9bfa5736fd7536ffa1993b2031112effb4f1a806e51b16e774064b2236a4e864	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/mutex-await-journal.alloc-space-top.txt
untracked	performance-evidence	retain	63	4416	351926400eb533a85d4ef650a4c9a5ffa8859954645faa1fd0d56feb7f53536d	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/mutex-await-journal.cpu-cum-top.txt
untracked	performance-evidence	retain	63	4416	518f1a3385459806aa9b8e0e0c5fc4dc3be1a23a8c8efe5f698375db8d7a86ec	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/mutex-await-journal.cpu-top.txt
untracked	performance-evidence	retain	57	4385	b3c8a18d4506faa1db42d2890d2f0c3b0e28eb0d64499a25722d9f95cc58c6e4	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/mutex-work-queue.alloc-objects-top.txt
untracked	performance-evidence	retain	67	5216	679226795950b92d6f573b788ba977a605c7a5f7f55599e65f06346ebeb954b6	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/mutex-work-queue.alloc-space-top.txt
untracked	performance-evidence	retain	118	8942	18842612ec10ef348cd22969ec705141d285453a6662dc92dc8e727dbe94e609	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/mutex-work-queue.cpu-cum-top.txt
untracked	performance-evidence	retain	118	8942	4498e6fe9546f4f74d15f7ddf92e0dedecde52b6c8d7ceaaf380e1c229d4bab5	v12/docs/perf-baselines/2026-07-28-compiled-await-post-materialization-owner-profiles/mutex-work-queue.cpu-top.txt
untracked	performance-evidence	retain	17	1132	b47c993e78a630c52e631778ab17a99bfe9e3b38785e2cbce81e28f8c524e62e	v12/docs/perf-baselines/2026-07-28-compiled-callable-dispatch-borrow-candidate.tsv
untracked	performance-evidence	retain	66	2471	8a3a30ede59c2fa01efd25114f98256a9e4532a55baf79c52612d5fb77da3b6e	v12/docs/perf-baselines/2026-07-28-compiled-callable-dispatch-branch-closure.json
untracked	performance-evidence	retain	121	5662	20b40d1152b747aa3173b99a8ec87ee274577959741968281fe9d93937816142	v12/docs/perf-baselines/2026-07-28-compiled-callable-dispatch-branch-closure.md
untracked	performance-evidence	retain	103	4774	e4a7f928df914abecf06fd89dc293ab9a742eab04e37e7dd53788996ee6da2fb	v12/docs/perf-baselines/2026-07-28-compiled-closure-owned-kernel-callables-retained.json
untracked	performance-evidence	retain	102	4310	acfe55d333bf154605dad6e591a6dea3e754d75d185624644fe7ecc5db7287cb	v12/docs/perf-baselines/2026-07-28-compiled-closure-owned-kernel-callables-retained.md
untracked	performance-evidence	retain	147	6551	9b69d8c064d996309b1363401b28d5da6ea9891ab465e2f5341939a7af6c99aa	v12/docs/perf-baselines/2026-07-28-compiled-native-await-service-carriers-retained.json
untracked	performance-evidence	retain	117	5526	0a95784c1fdff1dcc6bc4d67ec607c36508a7ca9ada674f93dd2a8d0f5e7fa7d	v12/docs/perf-baselines/2026-07-28-compiled-native-await-service-carriers-retained.md
untracked	performance-evidence	retain	202	9173	447d85274822b056f708ed3bd7bf3764c947dc99c577cb5c07ee8039feeffe33	v12/docs/perf-baselines/2026-07-28-compiled-native-await-service-materialization-cache-retained.json
untracked	performance-evidence	retain	136	6833	fc607699a42774afda9f0550f7c523096ce6699a0f66482df816bc1c0b9646d2	v12/docs/perf-baselines/2026-07-28-compiled-native-await-service-materialization-cache-retained.md
untracked	performance-evidence	retain	142	6481	a81693e428da0f533c15f657febe8fda831d2abd5502fdb722e7595066a911bf	v12/docs/perf-baselines/2026-07-28-compiled-native-awaitable-array-round-trip-rejected.json
