state	review_order	family	disposition	governing_record	lines	bytes	sha256	path
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	444	5943a31624fc3a9841a3e8b5e4e8b6edebe01c9bd255a1673e6d844fff2dd30f	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/distance-field.alloc-3.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	21	1375	021e87022d66f12090018ca0e9d25838bb2cec51d5b8fff32a27bda69baca536	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/distance-field.alloc-objects-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	31	2209	5acb421c6ff64ae76fefc335e299ffb328d3ecc83776cb5fe6a6e6258fb13e88	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/distance-field.alloc-space-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	19	1082	2b25c1e692497e944775d51bef6790ac91077ce376029c2f8f3ba7f02b210833	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/distance-field.cpu-cum-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	19	1082	e44d661945069aa9a04bc4fdc6e24692ec2e5232933d1e40f08d58694077d6a2	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/distance-field.cpu-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	469	a716d6accae63d7025133beba8eedaf7480ed29f949633db3eebb4fbf4b0c2bc	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/fixed-width-128.alloc-1.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	469	b9c145078deccfc661ad32d25848b0007033cf515ae21e17fd544495633c955e	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/fixed-width-128.alloc-2.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	469	d46a9c8308a66a0c12e61a2505e98a45566195e1484f8664bb2a6c29e4d23ac6	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/fixed-width-128.alloc-3.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	27	1846	825d9b2cd78ceebb868e2ea1e35efb4470392715553ce3462451b5d8103a2865	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/fixed-width-128.alloc-objects-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	32	2251	f3041205eb4bb71c4351cd7f367b2876c24c149a91418eab7beabd9f9056174f	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/fixed-width-128.alloc-space-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	88	6268	9c63f4b8bee108c44fbbd480d17bdb5257db173637e36f4728afaae9bea7f325	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/fixed-width-128.cpu-cum-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	88	6332	34d2a3130521c60361b1273ce3f9acb0426de9020d8d171e65031ee9e0220829	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/fixed-width-128.cpu-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	474	bb9dee162b72a1f485a402b239560a2138afc2cd2d5f53d5c68423b69a8d44e5	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/k-nucleotide.alloc-1.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	475	35067aab448c066fb4e4781cadc2653663158f9681ef4410e9da8ca9d68a4c31	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/k-nucleotide.alloc-2.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	475	42b28787315c87fa324bed55be2a7f843974a1eb40bf8a68d9c9395eab42fc10	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/k-nucleotide.alloc-3.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	27	1874	5c4a36716e92f2d63aa7ec7283aeb0f47a32580e0731ab967631777696ec01ec	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/k-nucleotide.alloc-objects-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	42	3194	194f973de7207c5aeefaa3af86bcf017d84a26a54f2a7d8f8e52e214faebfbc2	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/k-nucleotide.alloc-space-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	89	6600	abb1a4437854de9b74e70b0fdafddc9e80bc03a159a536f64ca70ba02ee5c859	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/k-nucleotide.cpu-cum-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	89	6886	565a1c78e5b833f313c98b68431f1e00122d9a2525eee44f74cf5f252b649a55	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/k-nucleotide.cpu-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	467	563992b08c6e34d4a71b2880f373d5efff6102c1258ca3575230df328f0b1e31	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/manifest-normalization.alloc-1.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	466	8e97eb63a10dc66e90819ce9b6dd01092895ded19ec9665bfceb315ea5d7bbaf	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/manifest-normalization.alloc-2.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	467	f664e9905c5fffb4fb72d648015f9d29a38e4c7e17a99718d510005da4945440	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/manifest-normalization.alloc-3.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	56	4447	1a39984f231639efd8df15f4cf1560457a60b5c86d4f2f10564a0ca04549e5a9	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/manifest-normalization.alloc-objects-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	61	4744	182804f4364b829a859d80b35051a8313919b5601eff06a593ebec57b09d298d	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/manifest-normalization.alloc-space-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	81	5840	b60822c70b9626a8e7c5b2026c8f2ea4b28e438afc53e326895d4824c11a9125	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/manifest-normalization.cpu-cum-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	81	5840	b93231bbd7ebde46a5fa5da4d8833200f9ed0f7d2d52198084f28415440800d7	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/manifest-normalization.cpu-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	474	dc00f2c3879ab0c16d4b7fe3d51a606ea542e762527bc2872fc747a03331af37	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/policy-record-dispatch.alloc-1.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	474	f9dc8f8a91edaec503befceb0bc7e87c031b54ef1343552215db2f154b704ca0	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/policy-record-dispatch.alloc-2.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	474	b0e31c8c4be24be290701837b65280752bc57d64d316f67bee73649ecd5ebc89	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/policy-record-dispatch.alloc-3.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	52	4031	a1a6ca79179c557a7923447c944b56d753c3e56a5217b6ded5373148c6eff07c	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/policy-record-dispatch.alloc-objects-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	56	4343	58c2821b1e0d9987e770b85aec04890420ed831f96d9b4436f387ed5fe510f51	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/policy-record-dispatch.alloc-space-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	88	6622	46c7aee3c27063f6406e37a301adde5a806987c4662f10b5ec0088eb89937c02	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/policy-record-dispatch.cpu-cum-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	88	6845	5e1195fff5000c5dfe9feda54915f473a7a2038f6a24107969103d2220058b26	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/policy-record-dispatch.cpu-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	138	6883	2309e132633b4849c96a21bd9adf6880b849c7abfc77cfabe01b483992149443	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-byte-output-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	162	7550	251c81b77c06c301c0b2bcbd644227b63d4343fff8f2899cdb8e15c522707f72	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-byte-output-reconciliation.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	188	7358	bfe5d3c2de76e04f9d78b22cc2237711e280c4659db4430350b5f38ce876aea3	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-concurrency-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	164	8431	3543ec39a0291256915b0e07b1a7951de8d4c989e2fa5957f10ea1985415fcab	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-concurrency-reconciliation.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	108	4772	6bd032572e32085b8b4f7d8372c697c3c6170733edcc7b3c9fac0a551b0eff47	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-current-control-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	110	4743	b90a68ae945f10b57f36b8c16d0849c042b851c2c15ec96cd706cddbd0172f8a	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-current-control-reconciliation.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	156	7316	2c3c9638d306bf72934b01a2179636af8ca1ac602041b446a905a526c0531baf	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-float-numeric-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	156	7278	4137fbbd19d24aaf98117427b9283c4865bfd6f8690fed90d59262cbc9ff62a2	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-float-numeric-reconciliation.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	184	9068	724318058e7b6989a07fd8ce415f129b065f4699f85ee74360f401430f0949c7	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-iterator-control-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	157	7709	5dbfa211b9468c759325526112adb9cbad8d612ca337d718cf180f463f42221a	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-iterator-control-reconciliation.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	244	11064	8e9b2b04a71b3781b229204ac96445424c41dd07e4659971ea5dd01a2155c182	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-regex-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	184	9150	a7c1039e362b27079aea0a5a17c1f5171f2b29640f387aefe4e54990068b832b	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-regex-reconciliation.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	117	5412	55f69d48f0183f981a57b42d9e7bcbb2c877fb9720163414f6e9c9498f06e330	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-sudoku-quotient-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	178	7911	4ebb9c62ec28311d9b6c9ad7fb92ac603685945a2974b2609833058db55a34c4	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-sudoku-quotient-reconciliation.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	163	8141	bced13603e844257fe95b556873cf27ef915cdcc99a95e51e3c6af0bdbff41cc	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-target-guards-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	113	4787	c1262e34fba17cf3f8f4ccef97918889a7573268434e8704a7c63e0f2112eef8	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-target-guards-reconciliation.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	215	10739	0a4ac8f92765e79c5046e7d4767bbd561db116311ebad65c892d7d4e9ee0d11b	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-text-map-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	169	8484	06ed254806b0b7f5a37f060f95a42884b9b5baed5d207a607bac01ce2f94defd	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-text-map-reconciliation.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	123	5796	ee7b780dcf4c409ec83c21db9727e2a66b67450b5697baa17eef35085ac1ee08	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-wide-numeric-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	150	6712	894b40676d3c240453da8e23f851f2d821802339278e90e410cea5c870848c1b	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-wide-numeric-reconciliation.md
untracked	4	correctness-release-gate	retain	2026-07-30-post-nullable-correctness-release-gate.md	100	2853	9a4507b7d0c88eb034eebc4a6ca31d5fed7ca11705c0669dca73c274b872d34a	v12/docs/perf-baselines/2026-07-30-post-nullable-correctness-release-gate.json
untracked	4	correctness-release-gate	retain	2026-07-30-post-nullable-correctness-release-gate.md	178	6515	23d397b11ee81c73ed32db1914ad87e04f1c1f1f9676ad8e2a2ecf1bfeccbce8	v12/docs/perf-baselines/2026-07-30-post-nullable-correctness-release-gate.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	206	7149	89b0ced89fbf4f2bfc30bd16303a08cea41b5fa50e03eb28f31056dffb741956	v12/docs/perf-baselines/2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	153	7682	5fd2e70dd932871c163fab1fdcb1a9c374d66b1674800a3712ef7a42364d7832	v12/docs/perf-baselines/2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md
tracked-modified	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	144	222044	43c9a48d92ecaf02069655e6c1e78cc81bf1025997e578708da3c23acac8a4d8	v12/docs/perf-baselines/external-scoreboard-current.json
tracked-modified	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	196	21152	e2b81e59923054fcef145fe87f79911e29ffa965420677a2445b7c32baa291bc	v12/docs/perf-baselines/external-scoreboard-current.md
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	163	6216	bb72614c797b28650bce09915e6d3de9e5a94d89918187ad0cc302c5f90e7de7	v12/docs/wasm-host-abi.md
untracked	hold	deferred-wasm	hold	deferred-wasm	75	3343	07b56a937feadc1f523115e1ba74b0bd8d6297630ba2eeb3100c78142622d97e	v12/docs/wasm-host-output-bridge.md
untracked	hold	deferred-wasm	hold	deferred-wasm	101	5261	829729f2b51305660557e827a0c45377e7c3b3ff669951389997dd3a3a9abeee	v12/docs/wasm-prototype-status.md
untracked	hold	deferred-wasm	hold	deferred-wasm	186	7779	13ffc9b7e3f4270fc73e832dc47ec039a709188d9cb0f434f0ac4082c9beb140	v12/docs/wasm-source-module-loader.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	204	4697	6309f10f16478b34efaa12fb292b24cc22db7bbc700e6f77e4403b32dd37697b	v12/examples/benchmarks/generic_slot_buffer/generic_slot_buffer.able
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	191	5678	efed16e88aed7c6b9d4b7aef115eb1274824c5b725bbdbf845993218c9273738	v12/examples/benchmarks/transaction_ledger_audit/transaction_ledger_audit.able
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	72	1902	552e53c230c2e6cdc906744c2ac3fb948e546e06f4e649ab7520698a956c909c	v12/interpreters/go/cmd/ablewasm/main_js_wasm.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	212	7227	41200460fe12c01214c1c3cf5103cbc9c3e9f844ef35148d619d6883f07586d8	v12/interpreters/go/pkg/compiler/compiler_array_intrinsics_boundary_test.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	723	20752	9aff58ebc5a88f225bff92647eb7bad971150d7e7ae1ec5465e42d8e8a1d760f	v12/interpreters/go/pkg/compiler/compiler_native_result_test.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	339	10463	1ee7fdc9a64acdde7a2cf3198f51c29f2f6c75ee2f7707f0a9d50de2927ad364	v12/interpreters/go/pkg/compiler/compiler_native_union_broad_test.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	620	17697	f280fdb6c68b5efbde885c1937f7dfac8bb407c192e1df5b9331bbd427f06b81	v12/interpreters/go/pkg/compiler/compiler_nominal_method_specialization_test.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	809	22184	e04b90041baeccc4febdcebf920d62180d1eb647d4ad9b3b3189a10e8793a4e6	v12/interpreters/go/pkg/compiler/compiler_nullable_native_test.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	516	14596	9530f3885f2e17c2a6cf7fb4bc97529f40035f423ea038461c173586d6a1bb55	v12/interpreters/go/pkg/compiler/compiler_pattern_binding_native_test.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	99	3292	558ac520150e60f251737b491f8fa9d6725b0b5025d5b0e9065347d47da248cd	v12/interpreters/go/pkg/compiler/generator_binary_nil_compare.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	130	4032	d97345990e620de94d0a00112081e4ed16cc317ce1ca119c04e0d49ed8c0b2da	v12/interpreters/go/pkg/compiler/generator_control_results.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	833	27164	de311988d6a3f4c3b93a81e95a23087e18b80e3661e2e014ddeb7105489591b6	v12/interpreters/go/pkg/compiler/generator_controlflow.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	987	38765	d376135c71595060620c9cc5462a0edc991754cf9c7641d2f2225ac994538619	v12/interpreters/go/pkg/compiler/generator_exprs.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	763	25624	5cd15bb3d2ea06ae645c6334fac5e9b8706680e8c9d26dce15c8e2490cdae65b	v12/interpreters/go/pkg/compiler/generator_exprs_helpers.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	113	4485	389e5f608e3e48712fe44b3d45d01363c2b3c9e76cda4b15867cc0e19bf85802	v12/interpreters/go/pkg/compiler/generator_exprs_ident.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	29	753	51da707751d37842605b5ed6594ea1286886d431d2481f4cd5177c3f7f94ea67	v12/interpreters/go/pkg/compiler/generator_exprs_literals.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	464	12786	c057214aac233250e00cfead31e77af313ee17783e7e31c64fa02915c8628019	v12/interpreters/go/pkg/compiler/generator_join_types.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	867	30936	7a7a041169d4158983c4ad21b8af3fe282d9fb6580ca094c5d1d5e7a10ad1001	v12/interpreters/go/pkg/compiler/generator_match.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	306	10919	44b01f70d11e9a24124bb2e1a33249cf45f44f22aecc8c97b93aba7f9b5aa39a	v12/interpreters/go/pkg/compiler/generator_match_runtime_types.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	536	20035	a43b812abae3e028b6096aaa4bfcee2d905b41739c4afdb70a5029f4e90326c8	v12/interpreters/go/pkg/compiler/generator_native_interface_generic_methods.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	189	5856	27a91a4f765acd77775b4390777a34b525442a604cc92254919604b3a430b33d	v12/interpreters/go/pkg/compiler/generator_native_union_nested.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	151	5278	4f65ca9722e7b3f1578e1ee20a794316680bc20411e9b73a26a00aa7389858c3	v12/interpreters/go/pkg/compiler/generator_nullable_native.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	634	24352	d27a74ffb336d78411cbd903eb0a696855794e8f7b8599c838c0e186557d45d4	v12/interpreters/go/pkg/compiler/generator_or_else.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	127	4446	9b1f062074c4dd3f7e4c00e1c380a49f32d2f7448aaf113801369e5f85391d55	v12/interpreters/go/pkg/compiler/generator_origin_struct_calls.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	325	14805	169eb1d80bdde155fb8f1657511c3b293efe6ab255aefd133309a16f7a05cd6c	v12/interpreters/go/pkg/compiler/generator_render_array_methods.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	124	5487	c1d1d66ac42222ad13ea443ef6bc972b523daf6fb2f1ccfc2e95f513d099208e	v12/interpreters/go/pkg/compiler/generator_render_runtime_any.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	135	5438	3a5f6f1668f9f21c55c558678341677bbf751e88cd1eaebee1217e334db37637	v12/interpreters/go/pkg/compiler/generator_render_runtime_nullable.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	130	4175	bb3a6fbf81704fa75aaaad2f0bf6b2409ad44f5843b79b81fe132828064c8c7a	v12/interpreters/go/pkg/compiler/generator_safe_navigation.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	468	17502	baa1c65d1c0f1330a65bbda7b83e0788203af8eed00f55cdce18ea61c9d4c1b1	v12/interpreters/go/pkg/compiler/generator_static_arrays.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	841	24631	8d6fa221cb8909cf26039f75ae1224dc98919ef58a80472d5fa58b1e791652b5	v12/interpreters/go/pkg/compiler/generator_types.go
tracked-modified	2	primitive-nullable-compiler	retain	2026-07-30-compiled-primitive-nullable-value-carrier-retained.md	238	7093	b296fa607b137ca3fe7009952a01936a1743709b8e394b34faf0c4e38991a17e	v12/interpreters/go/pkg/compiler/types.go
untracked	hold	deferred-wasm	hold	deferred-wasm	19	587	d16d5096bf856d53fed1dbef7e8db8de2040273718f901a490204c3c61407085	v12/interpreters/go/pkg/interpreter/bytecode_i32_frame_proof_wasm.go
untracked	hold	deferred-wasm	hold	deferred-wasm	9	221	36f8ebbca98f41533c98e188f429fef3d67ec95e6eb0a52b53fd8ea320c1b20b	v12/interpreters/go/pkg/interpreter/bytecode_scalar_proof_wasm.go
untracked	hold	deferred-wasm	hold	deferred-wasm	38	1067	9a41ed27c7efc991541a1e99fcfe8c94c8d760d3bb7125d20e212d152864ad48	v12/interpreters/go/pkg/interpreter/bytecode_type_proofs_wasm.go
